flare_id,GOES_class,stix_start_UTC,stix_end_UTC,mwa_start_UTC,mwa_end_UTC,flare_duration_sec,overlap_percentage,projectids,obs_ids
2312290219,C1.4,2023-12-29 02:04:47.188000+00:00,2023-12-29 03:29:03.198000+00:00,2023-12-29 02:04:47.188000+00:00,2023-12-29 03:29:03.198000+00:00,5056,98,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1387850656, 1387850896, 1387851136, 1387851376, 1387851616, 1387851856, 1387852096, 1387852344, 1387852584, 1387852824, 1387853064, 1387853304, 1387853544, 1387853784, 1387854024, 1387854264, 1387854504, 1387854744, 1387854984, 1387855224, 1387855464]"
2409070230,C3.5,2024-09-07 02:29:52.819000+00:00,2024-09-07 02:31:36.819000+00:00,2024-09-07 02:29:52.819000+00:00,2024-09-07 02:31:36.819000+00:00,104,95,['G0002'],[1409711416]
2209240412,C2.1,2022-09-24 04:10:10.099000+00:00,2022-09-24 04:35:34.102000+00:00,2022-09-24 04:10:10.099000+00:00,2022-09-24 04:35:34.102000+00:00,1524,94,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1348027784, 1348028080, 1348028376, 1348028672, 1348028968]"
2406040358,C8.4,2024-06-04 03:33:56.696000+00:00,2024-06-04 05:01:12.705000+00:00,2024-06-04 03:33:56.696000+00:00,2024-06-04 05:01:12.705000+00:00,5236,93,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1401507136, 1401507256, 1401507376, 1401507496, 1401507616, 1401507736, 1401507856, 1401507976, 1401508096, 1401508216, 1401508336, 1401508456, 1401508576, 1401508696, 1401509176, 1401509296, 1401509416, 1401509536, 1401509656, 1401509776, 1401509896, 1401510016, 1401510136, 1401510256, 1401510376, 1401510496, 1401510616, 1401510736, 1401510856, 1401510976, 1401511096, 1401511216, 1401511336, 1401511456, 1401511576, 1401511696, 1401511816, 1401511936, 1401512056, 1401512176, 1401512296, 1401512416]"
2209250505,A,2022-09-25 04:39:22.154000+00:00,2022-09-25 05:21:34.159000+00:00,2022-09-25 04:39:22.154000+00:00,2022-09-25 05:21:34.159000+00:00,2532,88,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1348115864, 1348116160, 1348116456, 1348116752, 1348117048, 1348117344, 1348117640, 1348117936]"
2208300334,,2022-08-30 03:28:31.922000+00:00,2022-08-30 03:40:35.924000+00:00,2022-08-30 03:28:31.922000+00:00,2022-08-30 03:40:35.924000+00:00,724,88,"['G0002', 'G0002', 'G0002']","[1345865416, 1345865712, 1345866008]"
2405200500,C1.6,2024-05-20 04:59:40.349000+00:00,2024-05-20 05:01:40.349000+00:00,2024-05-20 04:59:40.349000+00:00,2024-05-20 05:01:40.349000+00:00,120,85,['G0002'],[1400216416]
2209170339,C1.4,2022-09-17 03:26:19.630000+00:00,2022-09-17 03:50:43.632000+00:00,2022-09-17 03:26:19.630000+00:00,2022-09-17 03:50:43.632000+00:00,1464,85,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1347420616, 1347420912, 1347421208, 1347421504, 1347421800]"
2209290207,C1.7,2022-09-29 01:51:40.147000+00:00,2022-09-29 02:16:04.150000+00:00,2022-09-29 01:51:40.147000+00:00,2022-09-29 02:16:04.150000+00:00,1464,83,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1348451400, 1348451696, 1348451992, 1348452288, 1348452584]"
2409110230,C5.2,2024-09-11 02:30:04.656000+00:00,2024-09-11 02:32:04.656000+00:00,2024-09-11 02:30:04.656000+00:00,2024-09-11 02:32:04.656000+00:00,120,80,['G0002'],[1410057040]
2209250319,C2.1,2022-09-25 02:37:34.142000+00:00,2022-09-25 03:40:26.148000+00:00,2022-09-25 02:37:34.142000+00:00,2022-09-25 03:40:26.148000+00:00,3772,80,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1348108464, 1348108760, 1348109056, 1348109352, 1348109648, 1348109944, 1348110240, 1348110536, 1348110832, 1348111128, 1348111424]"
2209280226,C1.9,2022-09-28 01:26:11.992000+00:00,2022-09-28 02:52:52.002000+00:00,2022-09-28 01:26:11.992000+00:00,2022-09-28 02:52:52.002000+00:00,5200,78,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1348363816, 1348364112, 1348364408, 1348364704, 1348365000, 1348365296, 1348365592, 1348365888, 1348366184, 1348366480, 1348367664, 1348367960, 1348368256, 1348368552]"
2209140424,C1.6,2022-09-14 04:16:07.983000+00:00,2022-09-14 04:39:07.988000+00:00,2022-09-14 04:16:07.983000+00:00,2022-09-14 04:39:07.988000+00:00,1380,78,"['G0002', 'G0002', 'G0002', 'G0002']","[1347164080, 1347164376, 1347164672, 1347164968]"
2209240331,C3.1,2022-09-24 03:25:26.097000+00:00,2022-09-24 03:43:10.099000+00:00,2022-09-24 03:25:26.097000+00:00,2022-09-24 03:43:10.099000+00:00,1064,74,"['G0002', 'G0002', 'G0002']","[1348025416, 1348025712, 1348026008]"
2209280429,C1.3,2022-09-28 04:11:24.009000+00:00,2022-09-28 05:37:52.019000+00:00,2022-09-28 04:11:24.009000+00:00,2022-09-28 05:37:52.019000+00:00,5188,70,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1348373288, 1348373584, 1348373880, 1348374176, 1348374472, 1348374768, 1348375064, 1348375360, 1348375656, 1348375952, 1348377136, 1348377432, 1348377728]"
2209290624,C4.4,2022-09-29 06:19:08.176000+00:00,2022-09-29 06:36:56.179000+00:00,2022-09-29 06:19:08.176000+00:00,2022-09-29 06:36:56.179000+00:00,1068,66,"['G0002', 'G0002', 'G0002']","[1348467384, 1348467680, 1348467976]"
2209210329,C1.4,2022-09-21 03:28:29.741000+00:00,2022-09-21 03:32:49.742000+00:00,2022-09-21 03:28:29.741000+00:00,2022-09-21 03:32:49.742000+00:00,260,66,['G0002'],[1347766216]
2209180418,C1.1,2022-09-18 03:57:20.884000+00:00,2022-09-18 04:52:40.890000+00:00,2022-09-18 03:57:20.884000+00:00,2022-09-18 04:52:40.890000+00:00,3320,66,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1347508496, 1347508792, 1347509088, 1347509384, 1347509680, 1347509976, 1347510272, 1347510568]"
2209290316,C2.1,2022-09-29 03:03:36.155000+00:00,2022-09-29 03:25:04.157000+00:00,2022-09-29 03:03:36.155000+00:00,2022-09-29 03:25:04.157000+00:00,1288,64,"['G0002', 'G0002', 'G0002', 'G0002']","[1348456296, 1348456432, 1348456728, 1348457024]"
2406010355,C1.6,2024-06-01 03:52:48.728000+00:00,2024-06-01 04:04:04.729000+00:00,2024-06-01 03:52:48.728000+00:00,2024-06-01 04:04:04.729000+00:00,676,63,"['G0002', 'G0002', 'G0002', 'G0002']","[1401249136, 1401249256, 1401249376, 1401249496]"
2209270237,C1.2,2022-09-27 02:15:20.045000+00:00,2022-09-27 02:54:48.049000+00:00,2022-09-27 02:15:20.045000+00:00,2022-09-27 02:54:48.049000+00:00,2368,62,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1348280080, 1348281264, 1348281560, 1348281856, 1348282152, 1348282448]"
2405150330,C3.5,2024-05-15 03:28:51.956000+00:00,2024-05-15 03:31:39.957000+00:00,2024-05-15 03:28:51.956000+00:00,2024-05-15 03:31:39.957000+00:00,168,60,['G0002'],[1399779016]
2405150534,C3.6,2024-05-15 05:33:03.970000+00:00,2024-05-15 05:36:07.970000+00:00,2024-05-15 05:33:03.970000+00:00,2024-05-15 05:36:07.970000+00:00,184,59,['G0002'],[1399786216]
2405160603,C2.8,2024-05-16 06:01:03.934000+00:00,2024-05-16 06:07:31.934000+00:00,2024-05-16 06:01:03.934000+00:00,2024-05-16 06:07:31.934000+00:00,388,59,['G0002'],[1399874416]
2209020312,C1.1,2022-09-02 03:03:43.770000+00:00,2022-09-02 04:08:03.777000+00:00,2022-09-02 03:03:43.770000+00:00,2022-09-02 04:08:03.777000+00:00,3860,59,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1346124616, 1346124912, 1346125208, 1346125504, 1346125800, 1346126096, 1346126392, 1346126688]"
2209250215,,2022-09-25 02:07:58.138000+00:00,2022-09-25 02:27:18.140000+00:00,2022-09-25 02:07:58.138000+00:00,2022-09-25 02:27:18.140000+00:00,1160,58,"['G0002', 'G0002', 'G0002']","[1348106688, 1348106984, 1348107280]"
2209260149,B8.0,2022-09-26 01:40:50.188000+00:00,2022-09-26 02:13:18.191000+00:00,2022-09-26 01:40:50.188000+00:00,2022-09-26 02:13:18.191000+00:00,1948,57,"['G0002', 'G0002', 'G0002', 'G0002']","[1348192496, 1348192792, 1348193088, 1348193384]"
2309150826,,2023-09-15 08:13:32.472000+00:00,2023-09-15 08:41:24.475000+00:00,2023-09-15 08:13:32.472000+00:00,2023-09-15 08:41:24.475000+00:00,1672,56,"['G0002', 'G0002', 'G0002', 'G0002']","[1378800592, 1378800888, 1378801184, 1378801480]"
2209270429,C1.8,2022-09-27 04:16:11.958000+00:00,2022-09-27 05:52:23.968000+00:00,2022-09-27 04:16:11.958000+00:00,2022-09-27 05:52:23.968000+00:00,5772,53,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1348287184, 1348287480, 1348287776, 1348288072, 1348288368, 1348288664, 1348288960, 1348289256, 1348289552, 1348292512, 1348292808, 1348293104]"
2209010314,B6.8,2022-09-01 03:03:27.720000+00:00,2022-09-01 04:00:19.725000+00:00,2022-09-01 03:03:27.720000+00:00,2022-09-01 04:00:19.725000+00:00,3412,53,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1346038216, 1346038512, 1346038808, 1346039104, 1346039400, 1346039696, 1346039992]"
2209260445,,2022-09-26 04:41:00.010000+00:00,2022-09-26 05:11:28.010000+00:00,2022-09-26 04:41:00.010000+00:00,2022-09-26 05:11:28.010000+00:00,1828,53,"['G0002', 'G0002', 'G0002', 'G0002']","[1348202264, 1348202560, 1348202856, 1348203152]"
2406200530,C2.4,2024-06-20 05:28:12.320000+00:00,2024-06-20 05:31:56.321000+00:00,2024-06-20 05:28:12.320000+00:00,2024-06-20 05:31:56.321000+00:00,224,52,['G0002'],[1402896616]
2209260523,B9.7,2022-09-26 05:12:28.010000+00:00,2022-09-26 05:39:56.013000+00:00,2022-09-26 05:12:28.010000+00:00,2022-09-26 05:39:56.013000+00:00,1648,52,"['G0002', 'G0002', 'G0002']","[1348204336, 1348204632, 1348204928]"
2501130519,C1.6,2025-01-13 05:14:29.647000+00:00,2025-01-13 05:43:33.651000+00:00,2025-01-13 05:14:29.647000+00:00,2025-01-13 05:43:33.651000+00:00,1744,50,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1420780448, 1420780688, 1420780920, 1420781040, 1420781168, 1420781416, 1420781640, 1420781648, 1420781888]"
2407130532,C6.5,2024-07-13 05:31:08.107000+00:00,2024-07-13 05:33:08.107000+00:00,2024-07-13 05:31:08.107000+00:00,2024-07-13 05:33:08.107000+00:00,120,48,"['G0002', 'G0002']","[1404883816, 1404883952]"
2405150256,C4.3,2024-05-15 02:55:11.953000+00:00,2024-05-15 03:05:27.954000+00:00,2024-05-15 02:55:11.953000+00:00,2024-05-15 03:05:27.954000+00:00,616,48,['G0002'],[1399777216]
2409160429,,2024-09-16 04:27:48.964000+00:00,2024-09-16 04:31:56.965000+00:00,2024-09-16 04:27:48.964000+00:00,2024-09-16 04:31:56.965000+00:00,248,47,['G0002'],[1410496216]
2407210332,C3.4,2024-07-21 03:30:13.044000+00:00,2024-07-21 03:33:57.045000+00:00,2024-07-21 03:30:13.044000+00:00,2024-07-21 03:33:57.045000+00:00,224,46,['G0002'],[1405567816]
2408020332,C8.8,2024-08-02 03:29:35.729000+00:00,2024-08-02 03:34:03.730000+00:00,2024-08-02 03:29:35.729000+00:00,2024-08-02 03:34:03.730000+00:00,268,44,['G0002'],[1406604616]
2407290328,C7.4,2024-07-29 03:27:13.201000+00:00,2024-07-29 03:32:09.201000+00:00,2024-07-29 03:27:13.201000+00:00,2024-07-29 03:32:09.201000+00:00,296,43,"['G0002', 'G0002']","[1406259016, 1406259136]"
2405130232,C4.9,2024-05-13 02:24:28.135000+00:00,2024-05-13 02:35:48.136000+00:00,2024-05-13 02:24:28.135000+00:00,2024-05-13 02:35:48.136000+00:00,680,43,['G0002'],[1399602616]
2209200437,C2.1,2022-09-20 04:11:33.693000+00:00,2022-09-20 05:03:05.698000+00:00,2022-09-20 04:11:33.693000+00:00,2022-09-20 05:03:05.698000+00:00,3092,43,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1347682184, 1347682480, 1347682776, 1347683072, 1347683368]"
2502060229,C1.8,2025-02-06 02:27:36.239000+00:00,2025-02-06 02:34:32.240000+00:00,2025-02-06 02:27:36.239000+00:00,2025-02-06 02:34:32.240000+00:00,416,42,['G0002'],[1422844216]
2412180432,C1.8,2024-12-18 04:30:10.441000+00:00,2024-12-18 04:36:46.441000+00:00,2024-12-18 04:30:10.441000+00:00,2024-12-18 04:36:46.441000+00:00,396,41,['G0002'],[1418531416]
2207270324,B2.9,2022-07-27 03:17:16.150000+00:00,2022-07-27 04:21:24.157000+00:00,2022-07-27 03:17:16.150000+00:00,2022-07-27 04:21:24.157000+00:00,3848,41,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1342929296, 1342929592, 1342929888, 1342930184, 1342930480, 1342930776]"
2405150155,C6.0,2024-05-15 01:53:48.046000+00:00,2024-05-15 02:06:07.947000+00:00,2024-05-15 01:53:48.046000+00:00,2024-05-15 02:06:07.947000+00:00,739,40,['G0002'],[1399773616]
2405170527,C2.5,2024-05-17 05:26:23.983000+00:00,2024-05-17 05:38:39.983000+00:00,2024-05-17 05:26:23.983000+00:00,2024-05-17 05:38:39.983000+00:00,736,40,['G0002'],[1399959016]
2407270232,M4.1,2024-07-27 02:30:08.980000+00:00,2024-07-27 02:35:08.981000+00:00,2024-07-27 02:30:08.980000+00:00,2024-07-27 02:35:08.981000+00:00,300,39,"['G0002', 'G0002']","[1406082616, 1406082736]"
2209070440,B8.9,2022-09-07 04:19:20.729000+00:00,2022-09-07 04:57:12.733000+00:00,2022-09-07 04:19:20.729000+00:00,2022-09-07 04:57:12.733000+00:00,2272,38,"['G0002', 'G0002', 'G0002']","[1346559576, 1346559872, 1346560168]"
2209180330,B7.8,2022-09-18 03:17:08.880000+00:00,2022-09-18 03:37:48.882000+00:00,2022-09-18 03:17:08.880000+00:00,2022-09-18 03:37:48.882000+00:00,1240,37,"['G0002', 'G0002']","[1347507016, 1347507312]"
2409210458,,2024-09-21 04:56:33.278000+00:00,2024-09-21 05:02:17.278000+00:00,2024-09-21 04:56:33.278000+00:00,2024-09-21 05:02:17.278000+00:00,344,37,"['G0002', 'G0002']","[1410930016, 1410930136]"
2407310500,C4.7,2024-07-31 04:59:23.525000+00:00,2024-07-31 05:04:55.526000+00:00,2024-07-31 04:59:23.525000+00:00,2024-07-31 05:04:55.526000+00:00,332,36,['G0002'],[1406437216]
2405170159,C4.6,2024-05-17 01:54:44.058000+00:00,2024-05-17 02:08:16.060000+00:00,2024-05-17 01:54:44.058000+00:00,2024-05-17 02:08:16.060000+00:00,812,36,['G0002'],[1399946416]
2409100331,C3.6,2024-09-10 03:30:36.603000+00:00,2024-09-10 03:34:20.604000+00:00,2024-09-10 03:30:36.603000+00:00,2024-09-10 03:34:20.604000+00:00,224,36,['G0002'],[1409974240]
2405180305,C2.5,2024-05-18 02:58:08.122000+00:00,2024-05-18 03:11:36.124000+00:00,2024-05-18 02:58:08.122000+00:00,2024-05-18 03:11:36.124000+00:00,808,36,['G0002'],[1400036416]
2408160500,C4.7,2024-08-16 04:57:43.947000+00:00,2024-08-16 05:03:47.948000+00:00,2024-08-16 04:57:43.947000+00:00,2024-08-16 05:03:47.948000+00:00,364,35,"['G0002', 'G0002']","[1407819616, 1407819736]"
2406020630,C4.0,2024-06-02 06:25:32.601000+00:00,2024-06-02 06:38:52.603000+00:00,2024-06-02 06:25:32.601000+00:00,2024-06-02 06:38:52.603000+00:00,800,33,"['G0002', 'G0002', 'G0002']","[1401344656, 1401344776, 1401344896]"
2408200628,C4.8,2024-08-20 06:26:15.492000+00:00,2024-08-20 06:32:39.493000+00:00,2024-08-20 06:26:15.492000+00:00,2024-08-20 06:32:39.493000+00:00,384,31,['G0002'],[1408170616]
2408160231,C2.8,2024-08-16 02:27:23.931000+00:00,2024-08-16 02:34:07.932000+00:00,2024-08-16 02:27:23.931000+00:00,2024-08-16 02:34:07.932000+00:00,404,31,"['G0002', 'G0002']","[1407810544, 1407810616]"
2406170227,C1.7,2024-06-17 02:26:52.526000+00:00,2024-06-17 02:31:24.527000+00:00,2024-06-17 02:26:52.526000+00:00,2024-06-17 02:31:24.527000+00:00,272,31,['G0002'],[1402626616]
2409180458,,2024-09-18 04:57:17.297000+00:00,2024-09-18 05:03:37.298000+00:00,2024-09-18 04:57:17.297000+00:00,2024-09-18 05:03:37.298000+00:00,380,31,['G0002'],[1410670816]
2406200427,C2.6,2024-06-20 04:25:36.309000+00:00,2024-06-20 04:32:08.310000+00:00,2024-06-20 04:25:36.309000+00:00,2024-06-20 04:32:08.310000+00:00,392,30,['G0002'],[1402893016]
2411280200,C2.6,2024-11-28 01:56:05.958000+00:00,2024-11-28 02:06:17.959000+00:00,2024-11-28 01:56:05.958000+00:00,2024-11-28 02:06:17.959000+00:00,612,30,"['G0002', 'G0002']","[1416794416, 1416794592]"
2405180600,C1.8,2024-05-18 05:55:12.141000+00:00,2024-05-18 06:11:36.143000+00:00,2024-05-18 05:55:12.141000+00:00,2024-05-18 06:11:36.143000+00:00,984,30,['G0002'],[1400047216]
2209210433,,2022-09-21 04:29:53.748000+00:00,2022-09-21 04:43:29.749000+00:00,2022-09-21 04:29:53.748000+00:00,2022-09-21 04:43:29.749000+00:00,816,30,['G0002'],[1347769768]
2408080500,C9.5,2024-08-08 04:59:23.685000+00:00,2024-08-08 05:06:35.692000+00:00,2024-08-08 04:59:23.685000+00:00,2024-08-08 05:06:35.692000+00:00,432,29,"['G0002', 'G0002']","[1407128416, 1407128664]"
2209250636,C4.3,2022-09-25 06:19:54.165000+00:00,2022-09-25 06:57:38.169000+00:00,2022-09-25 06:19:54.165000+00:00,2022-09-25 06:57:38.169000+00:00,2264,29,"['G0002', 'G0002', 'G0002']","[1348121784, 1348122080, 1348122376]"
2407270430,C3.9,2024-07-27 04:26:36.993000+00:00,2024-07-27 04:31:20.993000+00:00,2024-07-27 04:26:36.993000+00:00,2024-07-27 04:31:20.993000+00:00,284,29,['G0002'],[1406089816]
2408310558,C3.7,2024-08-31 05:55:28.428000+00:00,2024-08-31 06:02:40.428000+00:00,2024-08-31 05:55:28.428000+00:00,2024-08-31 06:02:40.428000+00:00,432,29,"['G0002', 'G0002']","[1409119216, 1409119336]"
2405190335,C2.1,2024-05-19 03:29:20.182000+00:00,2024-05-19 03:46:00.184000+00:00,2024-05-19 03:29:20.182000+00:00,2024-05-19 03:46:00.184000+00:00,1000,29,['G0002'],[1400124616]
2408150402,C4.4,2024-08-15 04:01:15.884000+00:00,2024-08-15 04:03:43.884000+00:00,2024-08-15 04:01:15.884000+00:00,2024-08-15 04:03:43.884000+00:00,148,28,['G0002'],[1407729616]
2407290628,C3.7,2024-07-29 06:27:13.220000+00:00,2024-07-29 06:30:53.221000+00:00,2024-07-29 06:27:13.220000+00:00,2024-07-29 06:30:53.221000+00:00,220,28,"['G0002', 'G0002']","[1406269672, 1406269816]"
2406180228,C1.6,2024-06-18 02:25:08.383000+00:00,2024-06-18 02:32:04.384000+00:00,2024-06-18 02:25:08.383000+00:00,2024-06-18 02:32:04.384000+00:00,416,28,['G0002'],[1402713016]
2409220604,C1.5,2024-09-22 05:59:37.445000+00:00,2024-09-22 06:06:45.446000+00:00,2024-09-22 05:59:37.445000+00:00,2024-09-22 06:06:45.446000+00:00,428,28,['G0002'],[1411020016]
2407150358,C7.3,2024-07-15 03:56:08.408000+00:00,2024-07-15 04:03:48.409000+00:00,2024-07-15 03:56:08.408000+00:00,2024-07-15 04:03:48.409000+00:00,460,27,"['G0002', 'G0002']","[1405051216, 1405051336]"
2407210434,C3.7,2024-07-21 04:30:29.051000+00:00,2024-07-21 04:35:49.052000+00:00,2024-07-21 04:30:29.051000+00:00,2024-07-21 04:35:49.052000+00:00,320,27,['G0002'],[1405571416]
2407060356,C2.1,2024-07-06 03:54:56.395000+00:00,2024-07-06 04:02:32.396000+00:00,2024-07-06 03:54:56.395000+00:00,2024-07-06 04:02:32.396000+00:00,456,26,['G0002'],[1404273616]
2209290557,C5.5,2022-09-29 05:10:44.168000+00:00,2022-09-29 06:13:00.175000+00:00,2022-09-29 05:10:44.168000+00:00,2022-09-29 06:13:00.175000+00:00,3736,25,"['G0002', 'G0002', 'G0002', 'G0002']","[1348463240, 1348463536, 1348463832, 1348464128]"
2405150427,C5.5,2024-05-15 04:23:07.962000+00:00,2024-05-15 04:32:19.963000+00:00,2024-05-15 04:23:07.962000+00:00,2024-05-15 04:32:19.963000+00:00,552,25,['G0002'],[1399782616]
2409060633,C4.2,2024-09-06 06:31:12.687000+00:00,2024-09-06 06:34:40.688000+00:00,2024-09-06 06:31:12.687000+00:00,2024-09-06 06:34:40.688000+00:00,208,25,"['G0002', 'G0002']","[1409639416, 1409639552]"
2405170554,C2.3,2024-05-17 05:50:23.984000+00:00,2024-05-17 06:09:47.986000+00:00,2024-05-17 05:50:23.984000+00:00,2024-05-17 06:09:47.986000+00:00,1164,25,['G0002'],[1399960816]
2405150635,C4.5,2024-05-15 06:25:47.976000+00:00,2024-05-15 06:45:47.978000+00:00,2024-05-15 06:25:47.976000+00:00,2024-05-15 06:45:47.978000+00:00,1200,24,['G0002'],[1399789816]
2408040627,C3.9,2024-08-04 06:23:39.664000+00:00,2024-08-04 06:32:51.665000+00:00,2024-08-04 06:23:39.664000+00:00,2024-08-04 06:32:51.665000+00:00,552,23,"['G0002', 'G0002']","[1406787984, 1406788216]"
2407100332,C3.6,2024-07-10 03:30:52.021000+00:00,2024-07-10 03:35:28.022000+00:00,2024-07-10 03:30:52.021000+00:00,2024-07-10 03:35:28.022000+00:00,276,23,['G0002'],[1404617416]
2407300529,C3.6,2024-07-30 05:26:55.571000+00:00,2024-07-30 05:30:43.571000+00:00,2024-07-30 05:26:55.571000+00:00,2024-07-30 05:30:43.571000+00:00,228,23,"['G0002', 'G0002']","[1406352488, 1406352616]"
2407270204,C3.0,2024-07-27 02:00:04.977000+00:00,2024-07-27 02:08:36.978000+00:00,2024-07-27 02:00:04.977000+00:00,2024-07-27 02:08:36.978000+00:00,512,23,"['G0002', 'G0002']","[1406080816, 1406080984]"
2405120434,C5.0,2024-05-12 04:25:10.191000+00:00,2024-05-12 04:47:26.194000+00:00,2024-05-12 04:25:10.191000+00:00,2024-05-12 04:47:26.194000+00:00,1336,22,['G0002'],[1399523416]
2407090328,C2.9,2024-07-09 03:23:36.064000+00:00,2024-07-09 03:32:40.065000+00:00,2024-07-09 03:23:36.064000+00:00,2024-07-09 03:32:40.065000+00:00,544,22,['G0002'],[1404531016]
2209010447,B8.9,2022-09-01 04:18:31.727000+00:00,2022-09-01 05:27:07.735000+00:00,2022-09-01 04:18:31.727000+00:00,2022-09-01 05:27:07.735000+00:00,4116,22,"['G0002', 'G0002', 'G0002', 'G0002']","[1346040880, 1346041176, 1346041472, 1346041768]"
2409050525,C5.4,2024-09-05 05:23:56.620000+00:00,2024-09-05 05:33:56.621000+00:00,2024-09-05 05:23:56.620000+00:00,2024-09-05 05:33:56.621000+00:00,600,21,"['G0002', 'G0002']","[1409549416, 1409549536]"
2405150358,C4.2,2024-05-15 03:54:43.959000+00:00,2024-05-15 04:18:11.962000+00:00,2024-05-15 03:54:43.959000+00:00,2024-05-15 04:18:11.962000+00:00,1408,21,['G0002'],[1399780816]
2405210504,C1.8,2024-05-21 05:01:48.506000+00:00,2024-05-21 05:15:56.507000+00:00,2024-05-21 05:01:48.506000+00:00,2024-05-21 05:15:56.507000+00:00,848,21,['G0002'],[1400302816]
2405200229,C1.6,2024-05-20 01:50:44.328000+00:00,2024-05-20 02:34:28.333000+00:00,2024-05-20 01:50:44.328000+00:00,2024-05-20 02:34:28.333000+00:00,2624,21,"['G0002', 'G0002']","[1400205616, 1400207416]"
