flare_id,GOES_class,stix_start_UTC,stix_end_UTC,mwa_start_UTC,mwa_end_UTC,flare_duration_sec,overlap_percentage,projectids,obs_ids,obs_names,calibrator_obs_ids,calibrator_obs_names,calibrator_time_diff_hr
2502220552,C4.1,2025-02-22 05:45:21.814000+00:00,2025-02-22 06:06:05.817000+00:00,2025-02-22 05:45:21.814000+00:00,2025-02-22 06:06:05.817000+00:00,1244,15,"['G0002', 'G0002', 'G0002']","[1424238840, 1424239216, 1424239440]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411240524,C3.7,2024-11-24 05:17:37.649000+00:00,2024-11-24 05:32:01.650000+00:00,2024-11-24 05:17:37.649000+00:00,2024-11-24 05:32:01.650000+00:00,864,15,"['G0002', 'G0002']","[1416460936, 1416461416]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502230548,C3.6,2025-02-23 05:42:25.973000+00:00,2025-02-23 06:03:17.976000+00:00,2025-02-23 05:42:25.973000+00:00,2025-02-23 06:03:17.976000+00:00,1252,15,"['G0002', 'G0002', 'G0002']","[1424324664, 1424325264, 1424325616]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412050219,C3.2,2024-12-05 01:55:19.965000+00:00,2024-12-05 02:37:11.870000+00:00,2024-12-05 01:55:19.965000+00:00,2024-12-05 02:37:11.870000+00:00,2511,15,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1417399216, 1417399424, 1417400024, 1417400624, 1417401016, 1417401232]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2407260222,C2.8,2024-07-26 02:18:52.822000+00:00,2024-07-26 02:32:32.823000+00:00,2024-07-26 02:18:52.822000+00:00,2024-07-26 02:32:32.823000+00:00,820,15,"['G0002', 'G0002']","[1405996160, 1405996216]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1405981816, 1406023456]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_CenA_Ch[58,61,...,210,226]']","[3.98, 7.58]"
2209050319,C2.4,2022-09-05 03:02:41.120000+00:00,2022-09-05 03:34:57.124000+00:00,2022-09-05 03:02:41.120000+00:00,2022-09-05 03:34:57.124000+00:00,1936,15,"['G0002', 'G0002']","[1346383816, 1346384112]","['Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_1_of_13', 'Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_2_of_13']","[1346362216, 1346410816]","['Oberoi2022A_Cal_PKS0408-65_Ch[58,61,...,210,226]', 'Oberoi2022A_Cal_HerA_Ch[58,61,...,210,226]']","[6.0, 7.5]"
2405120545,M2.4,2024-05-12 05:10:54.196000+00:00,2024-05-12 06:32:10.205000+00:00,2024-05-12 05:10:54.196000+00:00,2024-05-12 06:32:10.205000+00:00,4876,14,"['G0002', 'G0002', 'G0002']","[1399527016, 1399528816, 1399530616]","['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']",[1399543216],"['Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']",[4.5]
2502110531,M1.6,2025-02-11 05:23:04.457000+00:00,2025-02-11 06:08:48.464000+00:00,2025-02-11 05:23:04.457000+00:00,2025-02-11 06:08:48.464000+00:00,2744,14,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1423286736, 1423287016, 1423287336, 1423287944, 1423288544, 1423288816, 1423289144]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408020356,M1.2,2024-08-02 03:50:55.731000+00:00,2024-08-02 04:06:07.733000+00:00,2024-08-02 03:50:55.731000+00:00,2024-08-02 04:06:07.733000+00:00,912,14,"['G0002', 'G0002']","[1406606416, 1406606536]","['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1406585000, 1406629160]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[5.95, 6.32]"
2411280513,C7.1,2024-11-28 04:24:19.873000+00:00,2024-11-28 06:08:47.885000+00:00,2024-11-28 04:24:19.873000+00:00,2024-11-28 06:08:47.885000+00:00,6268,14,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1416803416, 1416803616, 1416804216, 1416804824, 1416805216, 1416805424, 1416806024, 1416806632, 1416807016, 1416807232, 1416807832, 1416807864, 1416807888, 1416808816, 1416808992]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'YAMAGAWA_SolarTrigger_20241128054318_Sun_Ch[100,103,...,166,170]', 'YAMAGAWA_SolarTrigger_20241128054318_Sun_Ch[100,103,...,166,170]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501020537,C5.3,2025-01-02 05:29:40.411000+00:00,2025-01-02 06:01:48.416000+00:00,2025-01-02 05:29:40.411000+00:00,2025-01-02 06:01:48.416000+00:00,1928,14,"['G0002', 'G0002']","[1419831016, 1419832816]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501040247,C4.1,2025-01-04 02:45:40.708000+00:00,2025-01-04 03:02:20.710000+00:00,2025-01-04 02:45:40.708000+00:00,2025-01-04 03:02:20.710000+00:00,1000,14,['G0002'],[1419994816],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411280329,C3.2,2024-11-28 03:24:41.967000+00:00,2024-11-28 03:46:21.969000+00:00,2024-11-28 03:24:41.967000+00:00,2024-11-28 03:46:21.969000+00:00,1300,14,"['G0002', 'G0002', 'G0002']","[1416799816, 1416800000, 1416800600]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412060214,C2.9,2024-12-06 01:55:19.924000+00:00,2024-12-06 02:34:55.928000+00:00,2024-12-06 01:55:19.924000+00:00,2024-12-06 02:34:55.928000+00:00,2376,14,"['G0002', 'G0002']","[1417485616, 1417487416]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502280550,C2.6,2025-02-28 05:41:25.973000+00:00,2025-02-28 06:03:29.976000+00:00,2025-02-28 05:41:25.973000+00:00,2025-02-28 06:03:29.976000+00:00,1324,14,"['G0002', 'G0002', 'G0002']","[1424756728, 1424757336, 1424757616]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502260251,C2.5,2025-02-26 02:43:29.934000+00:00,2025-02-26 03:05:17.936000+00:00,2025-02-26 02:43:29.934000+00:00,2025-02-26 03:05:17.936000+00:00,1308,14,"['G0002', 'G0002']","[1424574016, 1424574240]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502160231,C2.4,2025-02-16 02:17:56.537000+00:00,2025-02-16 02:40:08.539000+00:00,2025-02-16 02:17:56.537000+00:00,2025-02-16 02:40:08.539000+00:00,1332,14,"['G0002', 'G0002', 'G0002']","[1423708024, 1423708216, 1423708624]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502210329,C2.3,2025-02-21 03:15:21.739000+00:00,2025-02-21 03:37:41.741000+00:00,2025-02-21 03:15:21.739000+00:00,2025-02-21 03:37:41.741000+00:00,1340,14,"['G0002', 'G0002', 'G0002']","[1424143408, 1424143816, 1424144016]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501190200,C2.2,2025-01-19 01:58:25.574000+00:00,2025-01-19 02:20:49.576000+00:00,2025-01-19 01:58:25.574000+00:00,2025-01-19 02:20:49.576000+00:00,1344,14,"['G0002', 'G0002', 'G0002']","[1421287152, 1421287216, 1421288008]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501080604,C1.9,2025-01-08 06:01:25.162000+00:00,2025-01-08 06:11:49.164000+00:00,2025-01-08 06:01:25.162000+00:00,2025-01-08 06:11:49.164000+00:00,624,14,['G0002'],[1420351216],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2209300632,C1.8,2022-09-30 06:30:12.330000+00:00,2022-09-30 06:35:00.330000+00:00,2022-09-30 06:30:12.330000+00:00,2022-09-30 06:35:00.330000+00:00,288,14,['G0002'],[1348554376],"['Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_61_of_61']","[1348522216, 1348569080, 1348574416]","['Oberoi2022A_Cal_PKS0408-65_Ch[58,61,...,210,226]', 'Oberoi2022A_Cal_HerA_Ch[58,61,...,210,226]', 'Oberoi2022A_cal_3C444_Ch[101,104,...,182,187]']","[8.93, 4.08, 5.57]"
2406230628,M2.4,2024-06-23 06:21:44.785000+00:00,2024-06-23 06:36:40.787000+00:00,2024-06-23 06:21:44.785000+00:00,2024-06-23 06:36:40.787000+00:00,896,13,['G0002'],[1403159416],"['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1403130256, 1403171656]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[8.1, 3.4]"
2501250521,C5.0,2025-01-25 04:47:10.140000+00:00,2025-01-25 05:49:42.147000+00:00,2025-01-25 04:47:10.140000+00:00,2025-01-25 05:49:42.147000+00:00,3752,13,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1421816184, 1421816416, 1421816784, 1421817392, 1421817952, 1421818120, 1421818216, 1421818720]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'YAMAGAWA_SolarTrigger_20250125052518_Sun_Ch[56,62,...,181,216]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412310402,C4.8,2024-12-31 03:55:56.284000+00:00,2024-12-31 04:39:40.289000+00:00,2024-12-31 03:55:56.284000+00:00,2024-12-31 04:39:40.289000+00:00,2624,13,"['G0002', 'G0002']","[1419652816, 1419654616]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502260605,C2.8,2025-02-26 05:48:57.954000+00:00,2025-02-26 06:32:09.959000+00:00,2025-02-26 05:48:57.954000+00:00,2025-02-26 06:32:09.959000+00:00,2592,13,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1424584424, 1424584816, 1424585032, 1424585696, 1424586360, 1424586616]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410150134,C2.7,2024-10-15 01:31:39.953000+00:00,2024-10-15 01:51:27.955000+00:00,2024-10-15 01:31:39.953000+00:00,2024-10-15 01:51:27.955000+00:00,1188,13,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1412991240, 1412991264, 1412991280, 1412991400, 1412992104]","['YAMAGAWA_SolarTrigger_20241015013318_Sun_Ch[130,131,...,173,175]', 'YAMAGAWA_SolarTrigger_20241015013318_Sun_Ch[130,131,...,173,175]', 'YAMAGAWA_SolarTrigger_20241015013318_Sun_Ch[130,131,...,173,175]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411220304,C2.7,2024-11-22 03:02:25.415000+00:00,2024-11-22 03:06:49.415000+00:00,2024-11-22 03:02:25.415000+00:00,2024-11-22 03:06:49.415000+00:00,264,13,"['G0002', 'G0002']","[1416279616, 1416279800]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2408280258,C2.3,2024-08-28 02:51:28.031000+00:00,2024-08-28 03:02:12.032000+00:00,2024-08-28 02:51:28.031000+00:00,2024-08-28 03:02:12.032000+00:00,644,13,"['G0002', 'G0002']","[1408848832, 1408849256]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1408831400, 1408875560]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[4.84, 7.42]"
2501150209,C2.1,2025-01-15 01:52:49.641000+00:00,2025-01-15 02:16:13.644000+00:00,2025-01-15 01:52:49.641000+00:00,2025-01-15 02:16:13.644000+00:00,1404,13,"['G0002', 'G0002']","[1420941616, 1420942440]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502280253,C2.1,2025-02-28 02:49:22.054000+00:00,2025-02-28 03:11:30.057000+00:00,2025-02-28 02:49:22.054000+00:00,2025-02-28 03:11:30.057000+00:00,1328,13,"['G0002', 'G0002']","[1424746440, 1424746816]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412030425,C1.8,2024-12-03 04:20:16.064000+00:00,2024-12-03 04:43:12.067000+00:00,2024-12-03 04:20:16.064000+00:00,2024-12-03 04:43:12.067000+00:00,1376,13,"['G0002', 'G0002', 'G0002']","[1417235416, 1417235592, 1417236192]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501090511,C1.7,2025-01-09 04:51:09.213000+00:00,2025-01-09 05:37:17.218000+00:00,2025-01-09 04:51:09.213000+00:00,2025-01-09 05:37:17.218000+00:00,2768,13,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1420433960, 1420434016, 1420434560, 1420435160, 1420435816, 1420436016]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502250244,M1.4,2025-02-25 02:41:25.974000+00:00,2025-02-25 03:06:37.977000+00:00,2025-02-25 02:41:25.974000+00:00,2025-02-25 03:06:37.977000+00:00,1512,12,"['G0002', 'G0002', 'G0002']","[1424486656, 1424487616, 1424487816]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501180306,M1.2,2025-01-18 02:08:49.417000+00:00,2025-01-18 03:18:29.425000+00:00,2025-01-18 02:08:49.417000+00:00,2025-01-18 03:18:29.425000+00:00,4180,12,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1421201664, 1421202328, 1421202616, 1421203432, 1421204032, 1421204160, 1421204416, 1421204760, 1421205368]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'YAMAGAWA_SolarTrigger_20250118025318_Sun_Ch[102,104,...,159,162]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412130317,M1.0,2024-12-13 03:11:17.940000+00:00,2024-12-13 03:29:21.942000+00:00,2024-12-13 03:11:17.940000+00:00,2024-12-13 03:29:21.942000+00:00,1084,12,"['G0002', 'G0002', 'G0002']","[1418095328, 1418095344, 1418095360]","['YAMAGAWA_SolarTrigger_20241213032127_Sun_Ch[56,64,...,241,250]', 'YAMAGAWA_SolarTrigger_20241213032127_Sun_Ch[56,64,...,241,250]', 'YAMAGAWA_SolarTrigger_20241213032127_Sun_Ch[56,64,...,241,250]']",[],[],[]
2412310459,M1.0,2024-12-31 04:49:20.290000+00:00,2024-12-31 05:35:00.295000+00:00,2024-12-31 04:49:20.290000+00:00,2024-12-31 05:35:00.295000+00:00,2740,12,"['G0002', 'G0002']","[1419656416, 1419658216]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2405140429,C6.9,2024-05-14 04:04:52.103000+00:00,2024-05-14 05:30:48.113000+00:00,2024-05-14 04:04:52.103000+00:00,2024-05-14 05:30:48.113000+00:00,5156,12,"['G0002', 'G0002', 'G0002', 'G0002']","[1399694416, 1399696216, 1399698016, 1399699816]","['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1399674616, 1399716016]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[5.5, 6.0]"
2408110249,C6.8,2024-08-11 02:46:19.744000+00:00,2024-08-11 03:03:55.746000+00:00,2024-08-11 02:46:19.744000+00:00,2024-08-11 03:03:55.746000+00:00,1056,12,"['G0002', 'G0002', 'G0002']","[1407379936, 1407380416, 1407380544]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']","[1407362600, 1407406760]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[4.82, 7.45]"
2409090154,C5.9,2024-09-09 01:50:36.833000+00:00,2024-09-09 02:07:48.835000+00:00,2024-09-09 01:50:36.833000+00:00,2024-09-09 02:07:48.835000+00:00,1032,12,"['G0002', 'G0002']","[1409882336, 1409882416]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]']","[1409866520, 1409912960]","['Oberoi2024A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HerA_Ch[58,61,...,210,226]']","[4.39, 8.51]"
2502240324,C4.2,2025-02-24 02:48:18.013000+00:00,2025-02-24 03:40:38.019000+00:00,2025-02-24 02:48:18.013000+00:00,2025-02-24 03:40:38.019000+00:00,3140,12,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1424401216, 1424401392, 1424401992, 1424402592, 1424403016, 1424403200]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411300319,C4.1,2024-11-30 02:52:08.081000+00:00,2024-11-30 04:13:52.090000+00:00,2024-11-30 02:52:08.081000+00:00,2024-11-30 04:13:52.090000+00:00,4904,12,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1416970816, 1416970992, 1416971592, 1416972192, 1416972616, 1416972800, 1416973400, 1416974008, 1416974416, 1416974608, 1416975208]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412310227,C4.1,2024-12-31 02:19:32.274000+00:00,2024-12-31 02:31:28.275000+00:00,2024-12-31 02:19:32.274000+00:00,2024-12-31 02:31:28.275000+00:00,716,12,['G0002'],[1419647416],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412060554,C4.0,2024-12-06 05:00:11.944000+00:00,2024-12-06 06:09:23.951000+00:00,2024-12-06 05:00:11.944000+00:00,2024-12-06 06:09:23.951000+00:00,4152,12,"['G0002', 'G0002', 'G0002']","[1417496416, 1417498216, 1417500016]","['Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501080401,C3.9,2025-01-08 03:55:13.149000+00:00,2025-01-08 04:15:05.151000+00:00,2025-01-08 03:55:13.149000+00:00,2025-01-08 04:15:05.151000+00:00,1192,12,['G0002'],[1420344048],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502070219,C3.9,2025-02-07 02:15:12.299000+00:00,2025-02-07 02:32:04.300000+00:00,2025-02-07 02:15:12.299000+00:00,2025-02-07 02:32:04.300000+00:00,1012,12,['G0002'],[1422930616],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2410200308,C3.7,2024-10-20 03:08:20.166000+00:00,2024-10-20 03:09:24.166000+00:00,2024-10-20 03:08:20.166000+00:00,2024-10-20 03:09:24.166000+00:00,64,12,['G0002'],[1413428952],"['Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412150505,C3.3,2024-12-15 04:56:50.268000+00:00,2024-12-15 05:21:02.271000+00:00,2024-12-15 04:56:50.268000+00:00,2024-12-15 05:21:02.271000+00:00,1452,12,['G0002'],[1418274016],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2411280243,C3.0,2024-11-28 02:10:25.959000+00:00,2024-11-28 03:03:47.965000+00:00,2024-11-28 02:10:25.959000+00:00,2024-11-28 03:03:47.965000+00:00,3202,12,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1416795192, 1416795792, 1416796216, 1416796400, 1416797000, 1416798016, 1416798192]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2501300533,C2.6,2025-01-30 05:24:26.245000+00:00,2025-01-30 05:50:50.248000+00:00,2025-01-30 05:24:26.245000+00:00,2025-01-30 05:50:50.248000+00:00,1584,12,"['G0002', 'G0002', 'G0002', 'G0002']","[1422250168, 1422250216, 1422250768, 1422251368]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412090415,C2.4,2024-12-09 04:08:21.913000+00:00,2024-12-09 04:32:37.916000+00:00,2024-12-09 04:08:21.913000+00:00,2024-12-09 04:32:37.916000+00:00,1456,12,"['G0002', 'G0002']","[1417752416, 1417753816]","['YAMAGAWA_SolarTrigger_20241209040539_Sun_Ch[104,108,...,179,184]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2412160450,C2.4,2024-12-16 04:46:54.326000+00:00,2024-12-16 05:10:06.228000+00:00,2024-12-16 04:46:54.326000+00:00,2024-12-16 05:10:06.228000+00:00,1391,12,['G0002'],[1418360416],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2502020249,C2.4,2025-02-02 02:47:06.405000+00:00,2025-02-02 03:14:46.408000+00:00,2025-02-02 02:47:06.405000+00:00,2025-02-02 03:14:46.408000+00:00,1660,12,"['G0002', 'G0002', 'G0002', 'G0002']","[1422499888, 1422500416, 1422500616, 1422501216]","['Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Oberoi2024B_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]', 'Sun_pointing_Sun_Ch[58,61,...,210,226]']",[],[],[]
